date,ticker,adjclose,daily_return,cum_return
2014-01-02,^GSPC,1831.97998046875,0.0,0.0
2014-01-03,^GSPC,1831.3699951171875,-0.00033296507498215,-0.00033296507498215
2014-01-06,^GSPC,1826.77001953125,-0.0025117674736410134,-0.0028438962177779192
2014-01-07,^GSPC,1837.8800048828125,0.006081764662643874,0.003220572537344424
2014-01-08,^GSPC,1837.489990234375,-0.0002122089839386998,0.003007680118979783
2014-01-09,^GSPC,1838.1300048828125,0.0003483091890779111,0.0033570369106810105
2014-01-10,^GSPC,1842.3699951171875,0.002306686808393188,0.0056714673518314385
2014-01-13,^GSPC,1819.199951171875,-0.012576216507389826,-0.006976074756889661
2014-01-14,^GSPC,1838.8800048828125,0.010817971767347556,0.0037664300306909926
2014-01-15,^GSPC,1848.3800048828125,0.005166188100786506,0.008952076217484395
2014-01-16,^GSPC,1845.8900146484375,-0.0013471203041567348,0.00759289638969074
2014-01-17,^GSPC,1838.699951171875,-0.0038951743709020326,0.003668146363370761
2014-01-21,^GSPC,1843.800048828125,0.0027737519941737343,0.006452072885834825
2014-01-22,^GSPC,1844.8599853515625,0.0005748652214816463,0.0070306471796250936
2014-01-23,^GSPC,1828.4599609375,-0.00888957673985069,-0.0019214290378596344
2014-01-24,^GSPC,1790.2900390625,-0.02087544856898549,-0.022756766913786364
2014-01-27,^GSPC,1781.56005859375,-0.004876293940238585,-0.027522092169423806
2014-01-28,^GSPC,1792.5,0.00614065260021901,-0.021550443176048484
2014-01-29,^GSPC,1774.199951171875,-0.010209232261157553,-0.031539661957490916
2014-01-30,^GSPC,1794.18994140625,0.011267044743841437,-0.0206279759961302
2014-01-31,^GSPC,1782.5899658203125,-0.0064652996420466735,-0.02695990959235295
2014-02-03,^GSPC,1741.8900146484375,-0.02283191982018462,-0.04917628291836551
2014-02-04,^GSPC,1755.199951171875,0.007641088938743268,-0.041910954331078276
2014-02-05,^GSPC,1751.6400146484375,-0.0020282227794392593,-0.04385417235823519
2014-02-06,^GSPC,1773.4300537109375,0.012439792925644788,-0.03195991625565242
2014-02-07,^GSPC,1797.02001953125,0.013301886798946505,-0.01908315664484239
2014-02-10,^GSPC,1799.8399658203125,0.0015692347655638095,-0.017543867832122362
2014-02-11,^GSPC,1819.75,0.011062113608869106,-0.00667582648235121
2014-02-12,^GSPC,1819.260009765625,-0.00026926239009483766,-0.006943291323451506
2014-02-13,^GSPC,1829.8299560546875,0.005810025082904069,-0.0011736069372946245
2014-02-14,^GSPC,1838.6300048828125,0.004809216724759979,0.003629965657354184
2014-02-18,^GSPC,1840.760009765625,0.0011584739056558213,0.004792644783502498
2014-02-19,^GSPC,1828.75,-0.006524484290135191,-0.0017631090422308704
2014-02-20,^GSPC,1839.780029296875,0.006031458262132583,0.0042577151013019066
2014-02-21,^GSPC,1836.25,-0.0019187235651341172,0.0023308221578692834
2014-02-24,^GSPC,1847.6099853515625,0.00618651346579302,0.008531755286328435
2014-02-25,^GSPC,1845.1199951171875,-0.0013476817370097205,0.00717257545853478
2014-02-26,^GSPC,1845.1600341796875,2.1699977565736717e-05,0.007194431080826957
2014-02-27,^GSPC,1854.2900390625,0.004948082937896281,0.01217811266040214
2014-02-28,^GSPC,1859.449951171875,0.0027826887923012578,0.014994689350314783
2014-03-03,^GSPC,1845.72998046875,-0.007378510346287226,0.00750554053351693
2014-03-04,^GSPC,1873.9100341796875,0.01526770113133269,0.022887834014544417
2014-03-05,^GSPC,1873.81005859375,-5.335132643191631e-05,0.022833261591808762
2014-03-06,^GSPC,1877.030029296875,0.0017184082710823834,0.0245909067284662
2014-03-07,^GSPC,1878.0400390625,0.0005380892952486782,0.02514222812738587
2014-03-10,^GSPC,1877.1700439453125,-0.0004632463094992323,0.024667334773494032
2014-03-11,^GSPC,1867.6300048828125,-0.005082138985368356,0.01945983296440823
2014-03-12,^GSPC,1868.199951171875,0.00030517087837123036,0.019770942417098203
2014-03-13,^GSPC,1846.3399658203125,-0.011701095130556172,0.007838505608498858
2014-03-14,^GSPC,1841.1300048828125,-0.0028217776974703845,0.004994609390720939
2014-03-17,^GSPC,1858.8299560546875,0.009613634629240364,0.014656260369759533
2014-03-18,^GSPC,1872.25,0.0072196189337276895,0.02198169191835042
2014-03-19,^GSPC,1860.77001953125,-0.006131649335692324,0.015715258556009637
2014-03-20,^GSPC,1872.010009765625,0.006040504799839086,0.021850691450586934
2014-03-21,^GSPC,1866.52001953125,-0.0029326714097337447,0.01885393914275313
2014-03-24,^GSPC,1857.43994140625,-0.004864709743258144,0.013897510458048545
2014-03-25,^GSPC,1865.6199951171875,0.004403939814465518,0.018362654072142215
2014-03-26,^GSPC,1852.56005859375,-0.007000319763734719,0.011233789858191567
2014-03-27,^GSPC,1849.0400390625,-0.0019000838946738874,0.009312360820332044
2014-03-28,^GSPC,1857.6199951171875,0.0046402218845611465,0.013995794125368555
2014-03-31,^GSPC,1872.3399658203125,0.007924102207026662,0.022030800435513198
2014-04-01,^GSPC,1885.52001953125,0.0070393485966973035,0.029225231516340378
2014-04-02,^GSPC,1890.9000244140625,0.002853326841976367,0.032161947495865206
2014-04-03,^GSPC,1888.77001953125,-0.0011264502910314222,0.030999268369716892
2014-04-04,^GSPC,1865.0899658203125,-0.012537288005457836,0.01807333360874952
2014-04-07,^GSPC,1845.0400390625,-0.010750112394172895,0.007128930846945103
2014-04-08,^GSPC,1851.9599609375,0.0037505537703756975,0.010906222055787618
2014-04-09,^GSPC,1872.1800537109375,0.010918212704340347,0.021943511212333844
2014-04-10,^GSPC,1833.0799560546875,-0.020884795550912827,0.0006004299160822235
2014-04-11,^GSPC,1815.68994140625,-0.009486773662544357,-0.008892039889176195
2014-04-14,^GSPC,1830.6099853515625,0.008217286225508769,-0.000747822100565454
2014-04-15,^GSPC,1842.97998046875,0.006757307791485534,0.006004432426813366
2014-04-16,^GSPC,1862.31005859375,0.010488490558689278,0.016555900418321556
2014-04-17,^GSPC,1864.8499755859375,0.001363852909705754,0.01794233314098559
2014-04-21,^GSPC,1871.8900146484375,0.003775123551313042,0.021785191216704636
2014-04-22,^GSPC,1879.550048828125,0.004092139025126507,0.025966478272978932
2014-04-23,^GSPC,1875.3900146484375,-0.002213313863220212,0.02369569244341818
2014-04-24,^GSPC,1878.6099853515625,0.0017169605671216726,0.02545333758007584
2014-04-25,^GSPC,1863.4000244140625,-0.008096390978489132,0.017150866428830902
2014-04-28,^GSPC,1869.4300537109375,0.0032360358580392212,0.02044240310563028
2014-04-29,^GSPC,1878.3299560546875,0.004760757069291355,0.025300481490020177
2014-04-30,^GSPC,1883.949951171875,0.002992016977140688,0.028368197937308937
2014-05-01,^GSPC,1883.6800537109375,-0.0001432614814260713,0.02822087238582105
2014-05-02,^GSPC,1881.1400146484375,-0.0013484450597095465,0.026834373030162118
2014-05-05,^GSPC,1884.6600341796875,0.001871216126306141,0.02875580206802164
2014-05-06,^GSPC,1867.719970703125,-0.008988392160571124,0.01950894148157145
2014-05-07,^GSPC,1878.2099609375,0.005616468420812426,0.025234981256138544
2014-05-08,^GSPC,1875.6300048828125,-0.0013736249452109828,0.023826692911182112
2014-05-09,^GSPC,1878.47998046875,0.001519476431128819,0.02538237344062111
2014-05-12,^GSPC,1896.6500244140625,0.009672737603931392,0.0353006280826087
2014-05-13,^GSPC,1897.449951171875,0.0004217577030636299,0.03573727409748906
2014-05-14,^GSPC,1888.530029296875,-0.004701005088166399,0.030868267901953184
2014-05-15,^GSPC,1870.8499755859375,-0.00936180703333589,0.02121747810106589
2014-05-16,^GSPC,1877.8599853515625,0.00374696520677964,0.02504394446006586
2014-05-19,^GSPC,1885.0799560546875,0.0038447864907102947,0.028985019570110238
2014-05-20,^GSPC,1872.8299560546875,-0.00649839809746755,0.02229826527661327
2014-05-21,^GSPC,1888.030029296875,0.008116098951240547,0.030595339155279788
2014-05-22,^GSPC,1892.489990234375,0.0023622298736216685,0.033029842253047725
2014-05-23,^GSPC,1900.530029296875,0.004248391856225497,0.03741855782211356
2014-05-27,^GSPC,1911.9100341796875,0.005987805879090757,0.04363041876171869
2014-05-28,^GSPC,1909.780029296875,-0.0011140717108722997,0.04246773963557038
2014-05-29,^GSPC,1920.030029296875,0.0053671102654548886,0.048062778942373985
2014-05-30,^GSPC,1923.5699462890625,0.0018436779311643559,0.04999506915838481
2014-06-02,^GSPC,1924.969970703125,0.0007278261010281728,0.05075928297566912
2014-06-03,^GSPC,1924.239990234375,-0.00037921654875650024,0.050360817666805335
2014-06-04,^GSPC,1927.8800048828125,0.001891663548679423,0.05234774693854671
2014-06-05,^GSPC,1940.4599609375,0.006525279593556643,0.059214610216970165
2014-06-06,^GSPC,1949.43994140625,0.004627758701298612,0.06411639984594442
2014-06-09,^GSPC,1951.27001953125,0.0009387712266117898,0.06511536170388554
2014-06-10,^GSPC,1950.7900390625,-0.00024598362294592224,0.06485336076835835
2014-06-11,^GSPC,1943.8900146484375,-0.0035370410325543666,0.061086930737667355
2014-06-12,^GSPC,1930.1099853515625,-0.00708889350376507,0.053564998487431126
2014-06-13,^GSPC,1936.1600341796875,0.003134561695468774,0.05686746297537648
2014-06-16,^GSPC,1937.780029296875,0.0008367051734305964,0.05775174944927852
2014-06-17,^GSPC,1941.989990234375,0.0021725690603942027,0.06004978817370987
2014-06-18,^GSPC,1956.97998046875,0.007718881307192449,0.0682321866683373
2014-06-19,^GSPC,1959.47998046875,0.0012774785766593855,0.06959683040170406
2014-06-20,^GSPC,1962.8699951171875,0.0017300583227324307,0.07144729530010885
2014-06-23,^GSPC,1962.6099853515625,-0.00013246407875799893,0.07130536702119916
2014-06-24,^GSPC,1949.97998046875,-0.006435310620591883,0.06441118421491066
2014-06-25,^GSPC,1959.530029296875,0.0048975112174378665,0.06962414992956956
2014-06-26,^GSPC,1957.219970703125,-0.00117888399729138,0.06836318713610123
2014-06-27,^GSPC,1960.9599609375,0.001910868625069062,0.07040468883057849
2014-06-30,^GSPC,1960.22998046875,-0.0003722566922789161,0.07000622352171448
2014-07-01,^GSPC,1973.3199462890625,0.006677770440579822,0.07715147945238421
2014-07-02,^GSPC,1974.6199951171875,0.0006588129971369927,0.07786112084693286
2014-07-03,^GSPC,1985.43994140625,0.005479508115899812,0.08376726960642644
2014-07-07,^GSPC,1977.6500244140625,-0.003923521850109468,0.07951508504369209
2014-07-08,^GSPC,1963.7099609375,-0.00704880201475111,0.07190579693728183
2014-07-09,^GSPC,1972.8299560546875,0.004644267890169251,0.07688401461128391
2014-07-10,^GSPC,1964.6800537109375,-0.004131071874054704,0.07243532934690422
2014-07-11,^GSPC,1967.5699462890625,0.0014709227452411877,0.07401279886564072
2014-07-14,^GSPC,1977.0999755859375,0.004843552990250188,0.07921483676915342
2014-07-15,^GSPC,1973.280029296875,-0.0019320956634630848,0.07712969046308671
2014-07-16,^GSPC,1981.5699462890625,0.004201084929208676,0.08165480377249446
2014-07-17,^GSPC,1958.1199951171875,-0.01183402645755216,0.06885447220671237
2014-07-18,^GSPC,1978.219970703125,0.010264935568841116,0.07982619449638184
2014-07-21,^GSPC,1973.6300048828125,-0.0023202504717819705,0.07732072725915917
2014-07-22,^GSPC,1983.530029296875,0.005016150134305564,0.08272472976989032
2014-07-23,^GSPC,1987.010009765625,0.0017544380056517817,0.08462430318545766
2014-07-24,^GSPC,1987.97998046875,0.00048815592189166424,0.08515376896208515
2014-07-25,^GSPC,1978.3399658203125,-0.004849150767687549,0.0798916947302637
2014-07-28,^GSPC,1978.9100341796875,0.0002881549022029084,0.08020287081594835
2014-07-29,^GSPC,1969.949951171875,-0.004527786939807377,0.0753119423651254
2014-07-30,^GSPC,1970.0699462890625,6.091277451791832e-05,0.07537744259900703
2014-07-31,^GSPC,1930.6700439453125,-0.019999240340662028,0.0538707106675429
2014-08-01,^GSPC,1925.1500244140625,-0.002859121137017251,0.050857566642990015
2014-08-04,^GSPC,1938.989990234375,0.007189032358413172,0.05841221569366972
2014-08-05,^GSPC,1920.2099609375,-0.009685469956760784,0.04816099597669998
2014-08-06,^GSPC,1920.239990234375,1.563854864095049e-05,0.04817738769341906
2014-08-07,^GSPC,1909.5699462890625,-0.0055566200056119674,0.042353064251531736
2014-08-08,^GSPC,1931.5899658203125,0.011531402436471216,0.05437285691630511
2014-08-11,^GSPC,1936.9200439453125,0.0027594252503462258,0.05728232000095956
2014-08-12,^GSPC,1933.75,-0.00163664161317445,0.05555192775917228
2014-08-13,^GSPC,1946.719970703125,0.006707160027472625,0.06263168345596037
2014-08-14,^GSPC,1955.1800537109375,0.004345814053963171,0.06724968316010993
2014-08-15,^GSPC,1955.06005859375,-6.137292417629503e-05,0.06718418292622808
2014-08-18,^GSPC,1971.739990234375,0.008531672245722488,0.0762890486007739
2014-08-19,^GSPC,1981.5999755859375,0.005000651911710952,0.08167119548921287
2014-08-20,^GSPC,1986.510009765625,0.002477812999687634,0.0843513744387836
2014-08-21,^GSPC,1992.3699951171875,0.0029498896671826813,0.08755009135383585
2014-08-22,^GSPC,1988.4000244140625,-0.0019925870761225983,0.0853830530971682
2014-08-25,^GSPC,1997.9200439453125,0.004787778824361766,0.09057962709510803
2014-08-26,^GSPC,2000.02001953125,0.0010510808940034089,0.09172591450453704
2014-08-27,^GSPC,2000.1199951171875,4.9987292607633904e-05,0.0917804869272727
2014-08-28,^GSPC,1996.739990234375,-0.0016899010514689339,0.089935485934441
2014-08-29,^GSPC,2003.3699951171875,0.00332041473363498,0.09355452378064943
2014-09-02,^GSPC,2002.280029296875,-0.0005440661600049079,0.09295955777014009
2014-09-03,^GSPC,2000.719970703125,-0.0007791410646480479,0.09210798809668175
2014-09-04,^GSPC,1997.6500244140625,-0.0015344207755288997,0.09043223491062502
2014-09-05,^GSPC,2007.7099609375,0.005035885365550108,0.09592352664453552
2014-09-08,^GSPC,2001.5400390625,-0.003073114142502442,0.09255562855570298
2014-09-09,^GSPC,1988.43994140625,-0.006545009043329442,0.08540484208646548
2014-09-10,^GSPC,1995.68994140625,0.0036460744169486414,0.08936230891322916
2014-09-11,^GSPC,1997.449951171875,0.0008819054148185845,0.09032302343215903
2014-09-12,^GSPC,1985.5400390625,-0.005962558462297207,0.08382190866215611
2014-09-15,^GSPC,1984.1300048828125,-0.0007101514711097545,0.0830522309392987
2014-09-16,^GSPC,1998.97998046875,0.007484376300642026,0.0911582013888983
2014-09-17,^GSPC,2001.5699462890625,0.0012956437010964716,0.0925719536394276
2014-09-18,^GSPC,2011.3599853515625,0.0048911800862372345,0.09791591982185
2014-09-19,^GSPC,2010.4000244140625,-0.00047726958102545236,0.09739191795079538
2014-09-22,^GSPC,1994.2900390625,-0.00801332329681892,0.08859816172893953
2014-09-23,^GSPC,1982.77001953125,-0.0057765015647701645,0.08230987274430634
2014-09-24,^GSPC,1998.300048828125,0.00783249148610099,0.09078705560789913
2014-09-25,^GSPC,1965.989990234375,-0.016168772358634453,0.07315036801402997
2014-09-26,^GSPC,1982.8499755859375,0.008575824615237426,0.0823535173558958
